,id,uuid,creationDate,lastChangeDate,birthYear,lastNegotiation,gender,educationId,driverLicenseTypes,hasVehicle,compensation,compensationCurrencyCode,roadTimeType,businessTripReadiness,workSchedules,employments,workExperience,workExperienceMonthCount,relocation,metroStationName,resumeSpecializations,relocationAreas,languageLevels
109,3466,08f3e868-e927-42d8-ada0-7dd7c33bbe6f,2011-01-31,2019-03-20,1962.0,2019-03-20,0,1,['B'],1.0,,,0,1,[0],[0],3,269,1,,"[225, 246, 272]","[1, 2, 145, 1008, 1020, 1051, 1061, 1077, 1090]","['7.16', '12.34', '9.57']"
110,3598,0909fc5c-57ff-416f-a9c9-db218f49629e,2013-12-03,2020-08-15,1985.0,2020-08-15,1,1,['B'],0.0,50000.0,RUR,0,0,[2],[1],3,118,0,Prospekt Bol'shevikov,[220],{},"['12.34', '6.58']"
111,3726,091f7985-0c9e-4207-a91d-cc1148245c30,2010-05-12,2021-09-06,1983.0,2021-09-08,1,1,['B'],0.0,,,0,2,"[2, 3]","[0, 2, 1]",3,203,0,,"[164, 261, 343]",{},"['12.34', '6.57']"
112,4828,09328a17-46c9-45ed-92f6-25ff077a58e7,2015-08-27,2021-08-17,1988.0,2021-08-30,0,6,['B'],,,,0,0,[1],[0],3,165,0,,"[287, 396]",{},"['12.34', '6.57']"
113,4717,094c3cec-4d42-43b4-96fd-0f9a5e1fdd5b,2014-09-15,2021-01-17,1960.0,2021-02-15,0,1,['B'],0.0,45000.0,RUR,0,1,"[1, 2, 0]","[0, 1]",2,69,0,Prospekt Slavy,"[381, 384, 386]",{},"['12.34', '10.57']"
114,5314,099a3ce2-df9a-4eba-807f-18ccd2ccac25,2010-09-25,2018-02-02,1963.0,,0,7,[],,50000.0,RUR,0,2,[0],[0],3,174,0,Vasileostrovskaja,"[396, 490]",{},['12.34']
115,5651,09e84625-9ef5-47b0-9f0b-e22d573f4b99,2011-09-19,2021-04-13,1976.0,2018-02-08,1,1,[],,,,0,1,[0],[0],3,120,0,,"[62, 293, 436]",{},"['12.34', '11.49', '10.57']"
116,5037,0a00252c-9ba1-405b-9a7e-698bed206504,2015-04-07,2017-09-04,1961.0,2016-08-15,0,4,{},,150000.0,RUR,0,2,"[0, 3]","[0, 1, 2]",3,334,1,Park Pobedy,"[22, 115, 345]",{},"['12.34', '10.57']"
117,5455,0a1bab83-1a30-4525-a2ca-fdbaceb3aacb,2015-07-21,2020-11-18,1991.0,2021-09-01,1,1,['B'],1.0,,,0,2,"[0, 1]",[0],2,68,0,Udel'naja,"[205, 255, 278]",{},"['12.34', '10.57']"
118,3205,0a395632-287b-4794-8920-8e6c3713899a,2015-02-13,2018-02-06,1970.0,2020-03-19,1,1,['B'],1.0,50000.0,RUR,0,1,[0],[0],3,92,1,Parnas,"[49, 228, 489]",{},"['12.34', '6.57']"
119,4766,0a42c302-69f0-40c6-97ce-2d9f8c178727,2013-11-28,2021-06-28,1988.0,2021-06-24,0,1,['B'],1.0,80000.0,RUR,0,1,[0],[0],3,124,1,,"[226, 289, 317]",[2],"['12.34', '7.57']"
120,3162,0a6c949e-09bb-433b-bf15-f7bfc31596c7,2015-04-08,2021-05-31,1985.0,2021-08-23,0,1,['B'],1.0,,,0,1,"[0, 1, 2, 3, 4]",[0],3,134,1,,"[80, 470, 472]","[1, 2]","['12.34', '6.57']"
121,4943,0a780b55-c18c-455b-8fb3-f1efee6d174d,2014-10-19,2019-01-06,1976.0,2017-12-21,0,6,[],,60000.0,RUR,1,1,[0],[0],3,160,0,,[387],{},"['12.34', '6.57']"
122,5089,0a7b4267-6b3c-4fb0-9f31-06ed23d37c65,2013-09-24,2021-01-18,1978.0,2021-02-25,1,1,['B'],1.0,,,0,0,[0],[0],3,157,1,,"[43, 164, 249]",{},['12.34']
123,5576,0a7c7c20-c43c-4e99-b5b4-2ae535c6d86f,2015-03-03,2021-07-11,1972.0,2016-06-29,0,1,[],,,,0,1,[0],[0],3,239,1,Pionerskaja,"[22, 317]",{},"['12.34', '11.57', '11.58']"
124,4253,0a808d3b-8c13-4565-9be8-398be21fd4d9,2013-08-31,2019-06-23,1993.0,2020-02-19,1,2,[],,100000.0,RUR,1,1,[0],[0],2,51,1,Chernyshevskaja,"[205, 429]",{},"['12.34', '6.57']"
125,3390,0a829390-f506-44ca-a793-6513b39605ee,2008-01-18,2017-08-18,1984.0,2017-08-18,1,1,{},,,RUR,0,1,[0],[0],3,117,2,,[205],[2],"['12.34', '6.43', '11.57']"
126,5063,0a8a8aa5-5aa2-44c3-9602-0e5776f3ffef,2014-11-19,2019-03-22,1991.0,2017-06-02,0,6,[],,50000.0,RUR,0,1,"[0, 1, 2]",[0],3,82,0,Chernyshevskaja,"[196, 242]",{},"['12.34', '6.57']"
127,5332,0a8e6e48-f944-43c4-9d6a-0977515d9911,2012-04-08,2021-02-12,1990.0,2020-10-12,0,1,[],,20000.0,RUR,2,1,[0],[0],3,108,0,Obuhovo,"[167, 237, 288]",{},"['12.34', '10.57', '6.58']"
128,3606,0ab29b3b-08c4-4561-a45e-5e05bdbcdfd9,2011-05-27,2021-07-15,1975.0,2021-09-02,0,1,['B'],1.0,,,0,1,"[0, 4]",[0],3,255,0,,[471],{},"['12.34', '6.58']"
129,3731,0abd652a-47dd-4cb3-857a-02bf3a38518c,2015-02-03,2021-04-01,1977.0,2021-04-14,1,1,[],,,,0,0,"[3, 2]",[1],3,217,0,Udel'naja,[43],{},"['12.34', '6.57']"
130,5618,0ae478de-da27-4672-9638-9398df4f0fb1,2015-12-16,2020-02-25,1960.0,2021-08-11,0,1,"['A', 'B', 'C']",1.0,100000.0,RUR,2,2,"[0, 2, 3]","[0, 1]",3,382,0,Begovaja,[238],{},"['12.34', '6.48', '9.57']"
131,3023,0af9a103-3847-4af6-ae1d-0cc827ac1ca2,2014-09-30,2017-10-24,1974.0,2018-02-14,1,1,{},,45000.0,RUR,1,1,[0],[0],3,98,0,Mezhdunarodnaja,[287],{},"['12.34', '6.57']"
132,5364,0afdc6cd-27eb-49a7-a0a7-b7000fac47c9,2011-11-18,2017-11-28,1977.0,2018-08-27,1,1,[],,,,2,2,[0],[0],3,211,0,Moskovskaja,[261],{},"['12.34', '6.57']"
133,5624,0b0cc599-1716-4a83-9bed-aa4d4ac96f08,2008-09-18,2020-10-14,1981.0,2021-08-20,0,1,[],,700.0,USD,0,1,"[0, 1, 2, 3, 4]","[0, 1, 2]",3,188,2,,"[78, 115, 139]","[1, 2, 4, 2734]","['12.34', '11.57', '6.58', '10.59']"
134,4598,0b0f5d58-b300-47ac-84a1-cc9f1f1b0b63,2014-10-01,2020-04-07,1991.0,2021-03-26,1,1,[],0.0,80000.0,RUR,1,1,"[3, 0]",[0],3,111,1,Ozerki,"[10, 30, 137]",[2],"['12.34', '6.57']"
135,5471,0b2367de-92a8-4052-aa4e-d3bb113fbcb9,2013-04-24,2021-02-11,1973.0,2021-02-04,1,1,['B'],1.0,50000.0,RUR,1,2,[0],[0],3,233,0,Devjatkino,"[47, 205, 255]",{},['12.34']
136,4063,0b693827-6e99-46ef-9f8e-ba49471c5f09,2013-02-14,2020-10-21,1969.0,2021-04-20,1,8,[],,60000.0,RUR,1,2,[2],[0],2,55,0,,"[261, 335, 343]",{},['12.34']
137,3526,0b79b958-96c3-47c4-a412-9af6dba8036d,2010-02-26,2021-08-18,1973.0,2021-01-12,0,1,"['A', 'B']",1.0,180000.0,RUR,0,2,[0],[0],3,187,1,,"[221, 327]","[1, 2, 237]","['12.34', '9.57']"
138,4959,0b878de0-1140-492c-b16b-3cabe4a2ed2f,2008-09-30,2018-02-15,1977.0,2016-12-23,0,1,[],,160000.0,RUR,0,2,"[0, 2, 3]","[0, 1, 2]",3,199,1,,[221],[2],"['12.34', '10.57']"
139,3250,0b881e4d-06da-4f4c-82c7-72c0a741c650,2015-06-29,2017-11-09,1988.0,2016-09-15,1,6,{},,,,0,2,[0],[0],3,93,0,,"[225, 246, 327]",{},"['6.17', '12.34', '11.57', '6.58', '6.59']"
140,4862,0b9122a8-270b-431d-b415-f45f16061d9e,2014-09-22,2021-07-19,1993.0,2019-12-18,1,1,['B'],0.0,,,1,1,"[0, 3]",[0],3,105,0,,[8],{},"['12.34', '10.57', '6.58']"
141,3446,0bba01cc-3454-4f61-9bb4-f7a4b686763e,2015-01-23,2021-04-21,1971.0,2021-05-12,0,1,[],0.0,50000.0,RUR,0,1,[0],[0],3,316,2,,"[22, 238, 532]",[2],"['12.34', '6.57', '10.58']"
142,3126,0bd7090a-4392-4b87-ab3f-496d7f7d91f2,2012-02-07,2020-12-10,1985.0,2021-08-25,1,1,['B'],1.0,,,0,1,"[0, 2, 3]",[0],3,172,1,,"[437, 439]",[1],"['12.34', '6.57']"
143,4945,0bdda13b-0809-42e8-86be-8d17888c00ce,2014-02-17,2019-06-21,1978.0,2019-07-01,0,1,['B'],1.0,140000.0,RUR,0,1,[0],[0],3,222,0,Akademicheskaja,"[144, 324]",{},"['12.34', '10.57', '6.59']"
144,3963,0bf12086-a119-471e-b9f0-62f7750eaa83,2009-10-02,2020-03-02,1988.0,2018-01-24,1,3,[],,,,0,2,[3],"[1, 2]",3,134,0,,"[43, 342, 425]",{},"['12.34', '10.57', '6.59']"
145,4475,0c335767-64a7-42fa-b260-fba386b78ff7,2015-10-16,2020-01-13,1980.0,2019-11-22,1,1,[],,200000.0,RUR,2,1,[0],[0],3,167,0,Begovaja,[329],{},"['12.34', '6.57']"
146,4569,0c3c387c-c7e9-4591-8023-401785eaf34c,2014-02-27,2020-12-13,1985.0,2020-12-13,0,1,[],,,,0,1,[0],[0],3,149,1,,"[82, 117, 172]",{},"['12.34', '11.57', '10.59']"
147,4054,0c4e4d68-d7c7-412d-bb78-26e735d04bd1,2013-06-25,2021-02-15,1979.0,2021-03-25,1,1,[],,50000.0,RUR,0,2,[0],[0],3,143,0,,"[100, 425]",{},"['12.34', '6.58']"
148,3501,0c5769f3-2ee0-4480-aec6-bb7f537d20c5,2015-09-20,2018-04-18,1986.0,2016-04-05,1,1,['B'],,27000.0,RUR,1,0,[0],[0],2,48,0,Moskovskaja,"[196, 535]",{},['12.34']
149,4456,0c61ca47-f538-48e4-a775-4e00b9b03126,2013-03-18,2021-07-22,1979.0,2021-01-20,0,1,['B'],0.0,,,0,1,"[1, 0]",[0],3,111,1,,"[22, 95, 521]","[1, 2, 1844]","['12.34', '6.45', '6.57']"
150,3805,0c622e4c-433e-4931-b15b-b29f64e4810f,2013-08-20,2021-09-04,1973.0,2021-09-03,1,7,[],,40000.0,RUR,0,0,[0],[0],3,122,0,,"[324, 440, 535]",{},['12.34']
151,4416,0c6a4ff0-25ba-4249-9aa6-d5937016f189,2013-09-29,2021-08-30,1993.0,2018-06-26,1,1,['B'],1.0,,,1,2,"[0, 1, 2, 3]","[2, 0]",3,91,1,Devjatkino,"[110, 273, 327]",{},"['12.34', '7.57']"
152,3204,0c79bbd1-f018-4546-a86e-2fec147aa775,2014-04-13,2018-01-27,1981.0,2018-03-05,1,1,[],,35000.0,RUR,0,0,"[0, 1]",[0],3,97,0,,"[371, 399, 460]",{},"['12.34', '6.57']"
153,5476,0c8d4637-0c55-43ef-8905-0f63a3fa2954,2015-10-20,2020-02-28,1973.0,2016-12-28,1,1,[],0.0,30000.0,RUR,1,0,"[0, 2]","[0, 1]",3,216,0,Rybatskoe,"[43, 249, 335]",{},"['12.34', '6.57']"
154,5585,0cb5ed3f-94cd-4302-9eaf-dcf575e08ab9,2015-09-03,2021-09-08,1993.0,2021-09-09,0,3,[],0.0,80000.0,RUR,0,1,"[0, 1]",[0],1,38,1,Grazhdanskij prospekt,"[149, 324, 397]",{},"['12.34', '10.57']"
155,3789,0cbac6a4-e637-483c-9044-db4225a1dcdc,2015-09-15,2020-07-26,1962.0,2020-05-09,1,8,[],0.0,35000.0,RUR,0,2,[0],[0],3,140,0,Prospekt Prosveschenija,[256],{},['12.34']
156,4685,0cc07c5a-bce1-49df-b18f-fc3785094510,2014-11-10,2021-06-28,1978.0,2021-08-31,0,1,['B'],1.0,,,0,2,"[0, 2, 3]","[0, 1, 2]",3,218,0,Avtovo,"[83, 233, 527]",{},"['12.34', '6.57']"
157,5778,0cc3ec66-e432-4c14-a1a8-b7aaf11f8e0d,2010-05-20,2019-10-04,1971.0,2019-10-07,0,1,['B'],1.0,,,0,2,[0],[0],3,302,1,,"[82, 272, 273]","[1, 2, 3]","['12.34', '10.57']"
158,5142,0ce16446-3ab1-4be7-8d62-e7bfe93a1e02,2008-11-12,2018-08-07,1968.0,2018-09-04,1,1,[],,,,0,1,[0],[0],3,160,1,Staraja Derevnja,[261],{},['12.34']
159,4690,0d14e616-6581-4aa6-bbf2-7b14b60023ba,2004-07-08,2021-03-25,1975.0,,0,1,"['C', 'A', 'B']",1.0,10000.0,USD,2,1,[0],[0],3,288,1,,"[22, 226, 238]",{},['11.58']
160,4587,0d16200c-646f-4ae2-898d-f4ba078f28d5,2015-09-28,2017-02-28,1962.0,2017-12-19,1,1,{},,35000.0,RUR,0,0,[1],[0],3,282,0,,[541],{},['12.34']
161,3256,0d27cd37-6a35-4662-bd68-bd7f7f10cbc9,2011-11-23,2021-05-17,1970.0,2021-06-08,0,1,[],1.0,80000.0,RUR,0,1,"[0, 1, 2, 4]",[0],3,208,0,Ladozhskaja,"[83, 527, 528]",{},['12.34']
162,5617,0d4136ed-0390-4638-af9b-c3c72bcb9bf4,2008-09-18,2021-08-27,1989.0,2021-03-02,0,1,['B'],1.0,,,0,1,[0],[0],3,118,1,Lesnaja,"[117, 327]",[1],"['12.34', '8.57']"
163,4095,0d43c21b-a372-4289-abcc-6c810454f701,2007-04-17,2021-03-29,1986.0,2021-03-29,0,1,['B'],1.0,150000.0,RUR,1,1,[0],[0],3,169,1,Pionerskaja,"[70, 233, 325]","[2, 145]","['6.16', '12.34', '10.57']"
164,4070,0d456159-7185-4e16-98b6-49d308d2591c,2013-03-20,2020-10-28,1984.0,2020-10-24,1,1,['B'],1.0,35000.0,RUR,1,2,[0],[0],3,150,0,Leninskij prospekt,"[256, 520, 535]",{},"['12.34', '6.57']"
165,4039,0d4bc745-3b39-4de3-9a64-ba3615bd46ee,2014-08-31,2021-06-17,1978.0,2021-07-19,0,1,[],,70000.0,RUR,0,1,[0],[0],3,199,0,Elizarovskaja,"[98, 230, 318]",{},"['12.34', '7.57']"
166,5623,0d608860-874c-4479-b913-b555870d4bd9,2013-03-21,2017-03-18,1977.0,2018-12-20,1,1,{},,,,0,2,"[0, 1, 2]","[0, 1]",3,102,1,,"[95, 168, 521]","[1, 2]","['12.34', '6.58']"
167,4136,0dba2e46-d5d5-4898-8588-b15c7285c6f1,2015-03-16,2018-05-23,1957.0,2018-02-22,0,1,[],,60000.0,RUR,0,2,[0],[0],3,446,0,Komendantskij prospekt,"[83, 387, 528]",{},['12.34']
168,5815,0dbd61ca-8fec-46c8-9048-79f2997f3bfc,2015-09-02,2017-01-25,1980.0,2020-05-09,0,8,['B'],,80000.0,RUR,0,1,"[0, 1]",[0],3,178,0,Prospekt Veteranov,[291],{},"['12.34', '6.57']"
169,4046,0dea4010-4bbc-4b07-8949-3bb335f8d633,2013-11-22,2021-09-06,1980.0,2021-09-06,1,1,['B'],1.0,200000.0,RUR,0,2,"[0, 2, 3]","[1, 0, 2]",3,217,1,,"[247, 254, 319]","[1, 2, 66]","['12.34', '9.57']"
170,3389,0e03c72d-b203-4054-adce-47d440866e5f,2015-07-29,2020-11-05,1978.0,2021-09-02,0,8,"['B', 'C']",,60000.0,RUR,0,0,"[0, 1, 3]",[0],3,80,1,Vyhino,"[135, 202]","[1, 2]","['12.34', '6.57']"
171,3927,0e050976-a5fd-4f59-bffe-f8f42f21ca4f,2014-10-29,2021-04-22,1989.0,2020-04-29,0,1,['B'],1.0,40000.0,RUR,0,2,[0],[0],1,34,0,Staraja Derevnja,"[186, 287, 387]",{},['12.34']
172,4550,0e1a4365-123e-4f9d-9044-91235bf1c805,2014-09-04,2019-05-12,1978.0,2021-03-04,1,8,['B'],1.0,,,1,0,[0],[0],3,130,0,Devjatkino,"[18, 19, 108]",{},['12.34']
173,5870,0e32cfb6-81e8-4adb-83d1-1339e4e9a8ab,2013-07-01,2019-02-08,1989.0,2014-11-24,1,1,['B'],1.0,,,1,1,"[0, 1, 2, 3]",[0],2,73,1,,"[33, 43, 425]","[1, 2, 2019]","['12.34', '6.57']"
174,4823,0e33cc6f-48c7-414d-b011-541720392774,2010-03-03,2021-04-02,1987.0,2021-04-05,0,3,['B'],1.0,,,1,0,[0],[0],3,128,0,,"[251, 322, 331]",{},"['12.34', '6.57']"
175,3331,0e55a50f-3c2e-48e8-90c0-6802ad937d91,2013-09-04,2021-02-17,1991.0,2020-06-28,1,1,[],,70000.0,RUR,1,2,[0],[0],3,81,0,Mezhdunarodnaja,[15],{},"['12.34', '6.57']"
176,5906,0e64176d-786e-42c6-9511-394352133486,2006-08-23,2019-03-19,1975.0,2019-06-20,1,1,[],,,,1,1,[0],[0],3,125,0,Akademicheskaja,"[205, 264, 332]",{},['6.59']
177,3843,0e67a029-9248-494b-8cc2-1f16350518e6,2013-05-29,2018-04-09,1981.0,2016-03-12,1,1,[],,80000.0,RUR,0,1,[0],[0],3,164,2,,"[91, 141, 217]","[1, 2]",['12.34']
178,4509,0e79ec8b-58c1-453b-98c8-888a9da47368,2013-04-10,2019-01-03,1988.0,2018-06-22,1,1,[],,80000.0,RUR,0,1,[0],[0],3,115,2,,"[348, 360, 451]","[1, 2]","['12.34', '11.57', '6.59']"
179,3139,0eb7ca0c-24fa-4bf4-8a8c-27ce49b73de4,2015-11-09,2017-11-13,1973.0,2017-11-08,1,1,{},,,,0,1,[0],[0],3,276,1,,[261],"[2, 145, 1202, 1438, 2019]",['12.34']
180,3203,0ecdd212-706e-4241-9ab7-c8c0a4283a99,2013-09-25,2020-02-03,1983.0,2020-02-19,0,6,[],0.0,55000.0,RUR,0,2,[0],[0],3,93,0,Komendantskij prospekt,"[437, 439]",{},"['12.34', '6.57']"
181,4725,0ee9f77f-ca99-4e2c-9c40-282613ad7ab8,2014-08-18,2021-08-05,1977.0,2021-08-12,0,1,['B'],1.0,,RUR,0,2,"[0, 1, 4]",[0],3,167,0,,[387],{},['12.34']
182,4975,0eefa98f-a0b5-46f2-9190-158c304f5bdd,2012-02-04,2021-08-13,1976.0,2021-08-17,0,1,[],,70000.0,RUR,0,1,"[0, 2, 1, 3]",[0],3,233,0,,"[65, 196, 751]",{},"['12.34', '6.57']"
183,3704,0efa4226-0809-4ea4-83b0-c5848362d25c,2013-06-24,2021-07-25,1974.0,2021-09-07,0,1,['B'],1.0,,KZT,0,1,"[0, 3, 4]",[0],3,287,0,Akademicheskaja,"[57, 263, 361]",{},"['12.34', '6.57']"
184,4218,0f021028-3b17-4a27-832d-48bddbbadccd,2013-07-03,2021-03-02,1982.0,2021-05-11,0,1,['B'],1.0,150000.0,RUR,1,1,[0],[0],3,225,1,Sukonnaja sloboda,"[66, 242, 401]","[1, 2, 27, 37, 94]","['7.16', '12.34', '10.42', '10.43', '10.57', '8.58']"
185,5441,0f079d35-540d-452f-a531-3ad6392db306,2012-09-24,2021-02-01,1986.0,2021-03-09,1,1,[],,50000.0,RUR,0,2,[0],[0],3,116,0,Moskovskaja,[429],{},"['12.34', '6.57']"
186,5272,0f276ea6-ebd9-4f1a-85d6-699cd0c9ab2c,2015-03-19,2021-08-26,1989.0,2021-08-26,1,1,['B'],0.0,35000.0,RUR,0,1,"[0, 2]",[0],3,114,0,Lomonosovskaja,[571],{},"['12.34', '10.57']"
187,3377,0f3cdebf-4e29-49f8-a161-f3b7eb0ff0c4,2014-02-11,2017-02-02,1978.0,2017-02-02,0,1,{},,120000.0,RUR,2,0,[0],[0],3,189,1,Leninskij prospekt,"[221, 327]",[1],"['12.34', '9.57']"
188,5328,0f5a6b37-4969-4daf-85f6-3fbf2894db57,2010-08-23,2021-02-11,1984.0,2011-03-21,0,1,[],,45000.0,RUR,0,0,[0],[0],3,119,1,,"[110, 272, 273]",{},"['12.34', '6.55', '9.57']"
189,5305,0f8bb215-90af-44ff-afc8-972939db68f5,2013-04-22,2021-05-06,1981.0,2018-11-10,0,1,['B'],1.0,200000.0,RUR,0,1,[0],[0],3,193,0,Moskovskaja,"[233, 287]",{},"['12.34', '6.57']"
190,3470,0f957089-ec9b-4f04-af25-ea6f292052d1,2014-04-03,2017-04-10,1946.0,2015-10-03,0,1,{},,30000.0,RUR,0,1,"[0, 2]","[0, 1]",3,415,1,Grazhdanskij prospekt,"[22, 168, 226]","[1, 2]","['6.3', '12.34', '9.57', '10.59']"
191,4387,0f963bd6-98f6-47f4-a051-daf46df69205,2014-10-11,2020-08-04,1988.0,2020-07-29,0,1,['B'],1.0,75000.0,RUR,0,1,[0],[0],3,131,0,Kupchino,"[81, 568]",{},"['12.34', '6.57']"
192,4824,0fa0ec37-eaa5-469b-a35a-64d3e3fef294,2009-05-11,2019-10-04,1980.0,2019-10-03,0,6,['B'],0.0,50000.0,RUR,0,1,[3],"[1, 0]",3,145,1,Mezhdunarodnaja,"[302, 487, 538]",{},"['12.34', '8.57']"
193,3085,0fa8cb7f-7cb5-40e1-9d86-c16c2357fba9,2010-07-09,2020-10-03,1990.0,2020-09-23,0,1,['B'],1.0,120000.0,RUR,0,1,[0],[0],3,128,1,,"[40, 318, 328]","[1, 2, 53, 237]","['12.34', '6.57']"
194,4544,0fc3e56a-6af7-4362-94fe-0091054e1383,2014-10-19,2019-12-02,1994.0,2019-10-03,1,1,['B'],,85000.0,RUR,1,1,[0],[0],2,52,1,Preobrazhenskaja ploschad',"[8, 305]",[2],"['12.34', '10.57', '6.58']"
195,4996,0fcdbddb-c9f9-4876-911e-6d7958ca5a76,2014-10-06,2018-08-26,1994.0,2018-08-26,0,6,"['B', 'C']",,50000.0,RUR,0,1,[0],[0],1,33,0,,[17],{},['12.34']
196,3863,1009343e-ce4d-4eac-aec5-ad07c0b8aaf5,2014-03-16,2019-06-03,1987.0,2021-03-03,1,1,[],,,RUR,0,2,[0],[0],3,92,1,,"[115, 238, 321]",[4],"['12.34', '11.57']"
197,3663,10135ef7-8172-4d18-a013-79091f46ca8b,2012-02-06,2020-04-17,1979.0,2018-03-29,0,1,[],,90000.0,RUR,0,2,[0],[0],3,162,0,,"[142, 263, 330]",{},"['12.34', '6.57']"
198,4604,10156575-b3c3-4644-b984-ebc0c952a931,2014-06-16,2019-01-04,1988.0,2019-02-20,0,1,[],,,,0,2,[0],[0],3,120,0,Lesnaja,"[82, 221, 270]",{},"['12.34', '9.57']"
199,3908,101a038d-953a-41da-9f1e-218e3711e0c3,2010-09-13,2021-05-01,1987.0,2021-05-13,0,1,[],0.0,160000.0,RUR,0,0,[0],[0],3,148,1,,"[89, 221, 273]",[2],"['12.34', '9.57', '6.58']"
200,4012,104564bc-e9e1-4786-9a14-e2ffab7c4eb6,2011-12-09,2021-08-30,1977.0,2021-06-08,0,1,['B'],0.0,75000.0,RUR,1,1,"[0, 4]",[0],3,148,1,Prospekt Prosveschenija,[73],[113],"['12.34', '9.57']"
201,5327,10649f63-9bfc-4fa5-a143-6edc33389cae,2007-08-10,2017-06-06,1979.0,2016-11-28,0,6,{},,60000.0,RUR,1,1,[0],[0],3,124,1,Oktjabr'skoe pole,"[166, 206, 209]",[2],"['12.34', '6.57', '6.58']"
202,3708,10cef647-acdb-4b5a-a336-ddab47e1faef,2009-08-06,2021-05-16,1977.0,2021-01-29,1,1,['B'],1.0,,RUR,0,2,[0],[0],3,226,0,,[118],{},"['12.34', '6.57', '9.58']"
203,3043,11044422-75f8-448d-96bf-a91e8e6c3c0d,2015-11-11,2021-06-16,1989.0,2021-07-27,1,7,[],,,RUR,1,2,[0],"[1, 0]",3,100,0,Moskovskaja,"[264, 429]",{},"['12.34', '6.57']"
204,3441,110e10f4-63dc-4827-8b7b-98d00a135372,2012-04-28,2020-01-26,1961.0,2021-08-17,1,1,[],0.0,50000.0,RUR,0,2,"[0, 3]","[0, 1]",3,170,0,,"[43, 335, 425]",{},['12.34']
205,3166,11440197-daaa-4ef8-b0af-a0dc54c3b6c5,2013-12-08,2017-05-27,1990.0,2017-05-22,1,1,{},,35000.0,RUR,1,1,[0],[0],2,62,1,Komendantskij prospekt,"[319, 336]",{},"['12.34', '6.57']"
206,5550,114cd48f-5daf-482e-bc46-df82e166203b,2015-07-16,2020-11-10,1995.0,2020-11-25,1,8,[],,40000.0,RUR,2,1,"[4, 2, 0, 1]","[0, 1]",2,44,1,Leninskij prospekt,"[77, 461, 736]",[113],['12.34']
207,4829,114d7402-7221-4625-97a4-117169d3f389,2012-09-13,2021-04-04,1982.0,2014-03-12,1,1,['B'],1.0,50000.0,RUR,1,2,[0],[0],3,181,1,,[205],{},"['12.34', '6.57']"
208,3508,116702b8-1893-4483-9e2a-9af84fd417cc,2015-12-21,2017-09-10,1966.0,2016-06-28,1,8,{},,18000.0,RUR,0,0,"[0, 1]",[0],3,196,0,,[433],{},['12.34']
209,5267,118eb9ea-dbc9-4688-a2cf-00870ac53574,2013-03-20,2017-12-21,1986.0,2014-06-24,1,1,['B'],1.0,45000.0,RUR,0,2,[0],[0],3,88,0,Prospekt Bol'shevikov,"[468, 469]",{},"['12.34', '9.57']"
210,3339,1197b761-9c31-4f71-8622-b4c4ba6afca8,2015-09-03,2020-02-14,1991.0,2021-01-13,0,7,['B'],1.0,55000.0,RUR,0,0,"[0, 1, 2]",[0],0,4,0,Kupchino,[52],{},"['12.34', '6.57']"
211,5793,1197c324-1498-4362-8db0-24ce3d243981,2013-08-03,2020-05-15,1981.0,2020-07-24,0,8,['B'],1.0,,,2,1,"[0, 1, 3, 4, 2]",[0],3,138,0,Leninskij prospekt,"[77, 461, 575]",{},"['12.34', '6.57']"
212,4002,119aad31-ebf4-422e-9107-57af0f6a0420,2011-12-07,2021-03-09,1988.0,2021-03-09,0,1,[],,130000.0,RUR,0,1,"[3, 2, 0]","[0, 1, 2]",3,102,0,,"[90, 318, 328]",{},"['12.34', '10.57']"
213,3054,11bef86b-0f07-45e9-bf14-ec8a37fca4f6,2016-01-25,2020-07-03,1988.0,2017-10-31,0,1,['B'],1.0,200000.0,RUR,0,1,"[0, 2]","[0, 2]",3,106,1,,[327],"[1, 145, 1001, 2019]","['12.34', '10.57']"
214,4348,11caad16-84f8-44fc-9666-acf54b308ad8,2013-07-08,2017-07-26,1989.0,2017-07-12,1,1,{},,35000.0,RUR,1,1,[0],[0],2,49,0,,[319],{},"['12.34', '6.57']"
215,5038,11cd706d-2350-4805-a25f-2c04323a12db,2013-10-31,2021-09-09,1985.0,2021-09-09,1,1,[],0.0,,,0,1,"[1, 2, 3, 0]","[0, 1, 2, 4]",3,196,2,Sevastopol'skaja,"[344, 425]",[2],"['12.34', '8.57']"
216,4284,11dd2bea-dc44-4ac3-aca9-fe5977cc974c,2006-11-12,2021-09-09,1983.0,2021-09-09,0,1,['B'],0.0,120000.0,RUR,1,1,[0],[0],3,243,0,Ozerki,[326],{},"['12.34', '11.57']"
217,5427,11f94840-93fc-4b33-851e-f93a79ac1e43,2012-09-28,2017-07-23,1963.0,2017-08-08,1,1,{},,35000.0,RUR,1,1,[0],[0],3,259,1,,"[255, 264, 429]",[2],"['12.34', '6.57']"
218,4745,1205c998-8305-4eac-8bd0-e117acc4c511,2011-03-28,2018-02-15,1982.0,2015-01-27,1,6,[],,55000.0,RUR,1,2,[0],[0],3,86,0,Lomonosovskaja,[336],{},"['12.34', '6.57']"
219,3298,12076574-bf3c-4279-a899-fcef9f50eaeb,2015-10-03,2021-09-02,,2021-09-03,0,8,[],,41666.0,RUR,0,1,"[0, 1, 2, 3, 4]","[0, 1, 4]",3,119,1,,"[142, 360, 453]","[2, 76]","['12.34', '10.46', '7.57']"
